2745.96	354
2744.58	371
2743.19	368
2741.81	350
2740.42	374
2739.03	373
2737.64	368
2736.25	380
2734.86	373
2733.47	379
2732.08	401
2730.69	380
2729.3	368
2727.91	379
2726.51	382
2725.12	387
2723.73	396
2722.33	380
2720.94	382
2719.54	373
2718.15	376
2716.75	354
2715.35	362
2713.96	379
2712.56	367
2711.16	396
2709.76	373
2708.36	365
2706.96	390
2705.56	646
2704.16	1280
2702.76	547
2701.36	401
2699.96	385
2698.56	415
2697.15	390
2695.75	374
2694.34	399
2692.94	399
2691.53	410
2690.13	417
2688.72	409
2687.31	380
2685.91	412
2684.5	387
2683.09	407
2681.68	393
2680.27	410
2678.86	414
2677.45	406
2676.04	410
2674.63	415
2673.22	429
2671.81	417
2670.39	407
2668.98	409
2667.57	404
2666.15	391
2664.74	411
2663.32	420
2661.91	405
2660.49	408
2659.07	374
2657.65	402
2656.24	430
2654.82	417
2653.4	426
2651.98	415
2650.56	437
2649.14	421
2647.72	413
2646.3	447
2644.87	444
2643.45	445
2642.03	435
2640.61	423
2639.18	440
2637.76	436
2636.33	465
2634.91	440
2633.48	446
2632.05	452
2630.62	454
2629.2	447
2627.77	470
2626.34	447
2624.91	458
2623.48	455
2622.05	456
2620.62	469
2619.19	460
2617.76	475
2616.32	450
2614.89	498
2613.46	461
2612.02	464
2610.59	464
2609.15	475
2607.72	453
2606.28	463
2604.85	474
2603.41	480
2601.97	454
2600.53	469
2599.09	466
2597.65	457
2596.22	474
2594.78	477
2593.33	489
2591.89	469
2590.45	475
2589.01	479
2587.57	499
2586.12	483
2584.68	499
2583.23	490
2581.79	482
2580.34	498
2578.9	474
2577.45	494
2576	521
2574.56	495
2573.11	505
2571.66	517
2570.21	485
2568.76	511
2567.31	526
2565.86	539
2564.41	523
2562.96	511
2561.51	524
2560.05	511
2558.6	510
2557.15	514
2555.69	518
2554.24	524
2552.78	548
2551.32	533
2549.87	517
2548.41	525
2546.95	544
2545.5	520
2544.04	523
2542.58	525
2541.12	539
2539.66	552
2538.2	578
2536.74	534
2535.27	535
2533.81	534
2532.35	552
2530.89	557
2529.42	547
2527.96	560
2526.49	561
2525.03	598
2523.56	541
2522.09	558
2520.63	574
2519.16	547
2517.69	593
2516.22	573
2514.75	565
2513.28	577
2511.81	590
2510.34	569
2508.87	575
2507.4	571
2505.93	583
2504.45	581
2502.98	575
2501.51	580
2500.03	598
2498.56	602
2497.08	589
2495.6	600
2494.13	600
2492.65	597
2491.17	569
2489.69	583
2488.22	604
2486.74	578
2485.26	615
2483.78	599
2482.29	630
2480.81	580
2479.33	611
2477.85	612
2476.36	626
2474.88	625
2473.4	622
2471.91	618
2470.43	616
2468.94	603
2467.45	631
2465.97	621
2464.48	609
2462.99	646
2461.5	642
2460.01	636
2458.52	645
2457.03	643
2455.54	641
2454.05	655
2452.56	648
2451.07	671
2449.57	644
2448.08	639
2446.59	652
2445.09	646
2443.6	646
2442.1	634
2440.6	662
2439.11	660
2437.61	653
2436.11	689
2434.61	697
2433.12	669
2431.62	670
2430.12	705
2428.62	671
2427.11	681
2425.61	655
2424.11	689
2422.61	681
2421.1	670
2419.6	715
2418.1	698
2416.59	703
2415.09	691
2413.58	727
2412.07	718
2410.57	705
2409.06	698
2407.55	716
2406.04	694
2404.53	711
2403.02	723
2401.51	733
2400	732
2398.49	723
2396.98	724
2395.46	718
2393.95	707
2392.44	742
2390.92	730
2389.41	748
2387.89	733
2386.38	754
2384.86	731
2383.34	725
2381.82	740
2380.31	733
2378.79	737
2377.27	742
2375.75	761
2374.23	742
2372.71	763
2371.19	773
2369.66	779
2368.14	779
2366.62	751
2365.09	776
2363.57	769
2362.04	778
2360.52	800
2358.99	782
2357.47	768
2355.94	791
2354.41	763
2352.88	784
2351.35	787
2349.83	812
2348.3	782
2346.77	786
2345.23	832
2343.7	806
2342.17	820
2340.64	835
2339.1	813
2337.57	824
2336.04	797
2334.5	820
2332.97	826
2331.43	835
2329.89	846
2328.36	825
2326.82	844
2325.28	839
2323.74	846
2322.2	875
2320.66	869
2319.12	892
2317.58	848
2316.04	863
2314.5	826
2312.95	837
2311.41	876
2309.87	868
2308.32	878
2306.78	875
2305.23	871
2303.68	856
2302.14	902
2300.59	869
2299.04	910
2297.49	894
2295.94	914
2294.39	923
2292.84	887
2291.29	945
2289.74	899
2288.19	903
2286.64	922
2285.09	914
2283.53	907
2281.98	934
2280.42	942
2278.87	965
2277.31	935
2275.76	930
2274.2	943
2272.64	955
2271.08	947
2269.52	958
2267.96	969
2266.4	978
2264.84	954
2263.28	960
2261.72	951
2260.16	957
2258.6	937
2257.03	1003
2255.47	956
2253.9	968
2252.34	1015
2250.77	1069
2249.21	1008
2247.64	1020
2246.07	1012
2244.51	1030
2242.94	1009
2241.37	1012
2239.8	1030
2238.23	984
2236.66	1037
2235.09	1033
2233.51	1042
2231.94	1053
2230.37	1064
2228.79	1073
2227.22	1033
2225.65	1107
2224.07	1081
2222.49	1076
2220.92	1069
2219.34	1061
2217.76	1072
2216.18	1097
2214.61	1076
2213.03	1091
2211.45	1081
2209.86	1094
2208.28	1113
2206.7	1120
2205.12	1100
2203.54	1125
2201.95	1105
2200.37	1139
2198.78	1098
2197.2	1108
2195.61	1161
2194.03	1175
2192.44	1120
2190.85	1135
2189.26	1200
2187.67	1185
2186.09	1190
2184.5	1144
2182.9	1208
2181.31	1180
2179.72	1181
2178.13	1215
2176.54	1184
2174.94	1186
2173.35	1174
2171.75	1241
2170.16	1218
2168.56	1228
2166.97	1233
2165.37	1255
2163.77	1247
2162.17	1253
2160.58	1210
2158.98	1269
2157.38	1256
2155.78	1242
2154.17	1243
2152.57	1233
2150.97	1269
2149.37	1276
2147.76	1281
2146.16	1294
2144.56	1305
2142.95	1275
2141.34	1312
2139.74	1283
2138.13	1313
2136.52	1261
2134.91	1292
2133.31	1310
2131.7	1300
2130.09	1317
2128.48	1327
2126.86	1316
2125.25	1333
2123.64	1298
2122.03	1317
2120.41	1324
2118.8	1342
2117.18	1325
2115.57	1323
2113.95	1331
2112.34	1320
2110.72	1319
2109.1	1353
2107.48	1362
2105.86	1346
2104.25	1358
2102.63	1342
2101	1365
2099.38	1335
2097.76	1391
2096.14	1373
2094.52	1389
2092.89	1385
2091.27	1376
2089.64	1384
2088.02	1361
2086.39	1401
2084.76	1413
2083.14	1376
2081.51	1428
2079.88	1387
2078.25	1393
2076.62	1421
2074.99	1396
2073.36	1410
2071.73	1426
2070.1	1413
2068.46	1387
2066.83	1428
2065.2	1415
2063.56	1397
2061.93	1417
2060.29	1396
2058.65	1414
2057.02	1426
2055.38	1389
2053.74	1429
2052.1	1460
2050.46	1425
2048.82	1393
2047.18	1401
2045.54	1429
2043.9	1418
2042.26	1441
2040.61	1413
2038.97	1419
2037.33	1427
2035.68	1459
2034.04	1433
2032.39	1413
2030.74	1426
2029.1	1442
2027.45	1418
2025.8	1457
2024.15	1407
2022.5	1427
2020.85	1399
2019.2	1441
2017.55	1431
2015.89	1422
2014.24	1376
2012.59	1440
2010.93	1457
2009.28	1456
2007.62	1447
2005.97	1424
2004.31	1452
2002.65	1445
2001	1446
1999.34	1466
1997.68	1454
1996.02	1490
1994.36	1425
1992.7	1431
1991.04	1443
1989.38	1439
1987.71	1437
1986.05	1477
1984.39	1462
1982.72	1450
1981.06	1452
1979.39	1469
1977.72	1449
1976.06	1475
1974.39	1471
1972.72	1464
1971.05	1491
1969.38	1525
1967.71	1500
1966.04	1514
1964.37	1542
1962.7	1526
