2745.96	908
2744.58	893
2743.19	914
2741.81	899
2740.42	911
2739.03	914
2737.64	925
2736.25	961
2734.86	928
2733.47	970
2732.08	921
2730.69	983
2729.3	961
2727.91	1004
2726.51	1013
2725.12	959
2723.73	976
2722.33	983
2720.94	1000
2719.54	997
2718.15	970
2716.75	1008
2715.35	1016
2713.96	968
2712.56	987
2711.16	979
2709.76	1010
2708.36	1004
2706.96	1022
2705.56	990
2704.16	1018
2702.76	1019
2701.36	1004
2699.96	1023
2698.56	1027
2697.15	1057
2695.75	1038
2694.34	1034
2692.94	1056
2691.53	1042
2690.13	1075
2688.72	1089
2687.31	1081
2685.91	1092
2684.5	1073
2683.09	1090
2681.68	1099
2680.27	1115
2678.86	1078
2677.45	1095
2676.04	1089
2674.63	1084
2673.22	1086
2671.81	1125
2670.39	1114
2668.98	1109
2667.57	1100
2666.15	1129
2664.74	1141
2663.32	1125
2661.91	1133
2660.49	1096
2659.07	1137
2657.65	1157
2656.24	1131
2654.82	1151
2653.4	1156
2651.98	1135
2650.56	1167
2649.14	1210
2647.72	1172
2646.3	1156
2644.87	1214
2643.45	1182
2642.03	1201
2640.61	1248
2639.18	1230
2637.76	1251
2636.33	1225
2634.91	1259
2633.48	1244
2632.05	1245
2630.62	1236
2629.2	1297
2627.77	1256
2626.34	1268
2624.91	1259
2623.48	1278
2622.05	1309
2620.62	1264
2619.19	1288
2617.76	1322
2616.32	1299
2614.89	1299
2613.46	1272
2612.02	1310
2610.59	1337
2609.15	1286
2607.72	1300
2606.28	1306
2604.85	1329
2603.41	1333
2601.97	1347
2600.53	1336
2599.09	1319
2597.65	1325
2596.22	1337
2594.78	1348
2593.33	1310
2591.89	1346
2590.45	1353
2589.01	1423
2587.57	1382
2586.12	1343
2584.68	1351
2583.23	1383
2581.79	1378
2580.34	1437
2578.9	1422
2577.45	1398
2576	1426
2574.56	1451
2573.11	1431
2571.66	1425
2570.21	1437
2568.76	1421
2567.31	1438
2565.86	1474
2564.41	1469
2562.96	1483
2561.51	1491
2560.05	1495
2558.6	1461
2557.15	1477
2555.69	1480
2554.24	1498
2552.78	1492
2551.32	1541
2549.87	1501
2548.41	1526
2546.95	1565
2545.5	1560
2544.04	1543
2542.58	1525
2541.12	1557
2539.66	1551
2538.2	1522
2536.74	1554
2535.27	1599
2533.81	1591
2532.35	1572
2530.89	1561
2529.42	1593
2527.96	1562
2526.49	1618
2525.03	1646
2523.56	1603
2522.09	1607
2520.63	1621
2519.16	1649
2517.69	1663
2516.22	1666
2514.75	1632
2513.28	1645
2511.81	1669
2510.34	1676
2508.87	1649
2507.4	1668
2505.93	1711
2504.45	1643
2502.98	1672
2501.51	1669
2500.03	1666
2498.56	1714
2497.08	1702
2495.6	1678
2494.13	1695
2492.65	1743
2491.17	1717
2489.69	1697
2488.22	1723
2486.74	1694
2485.26	1724
2483.78	1743
2482.29	1753
2480.81	1762
2479.33	1775
2477.85	1760
2476.36	1784
2474.88	1781
2473.4	1783
2471.91	1786
2470.43	1796
2468.94	1786
2467.45	1789
2465.97	1822
2464.48	1831
2462.99	1864
2461.5	1869
2460.01	1801
2458.52	1835
2457.03	1878
2455.54	1844
2454.05	1915
2452.56	1889
2451.07	1852
2449.57	1903
2448.08	1890
2446.59	1836
2445.09	1857
2443.6	1906
2442.1	1922
2440.6	1903
2439.11	1918
2437.61	1937
2436.11	1981
2434.61	1959
2433.12	1966
2431.62	1985
2430.12	1985
2428.62	1931
2427.11	1954
2425.61	1947
2424.11	2019
2422.61	1973
2421.1	1980
2419.6	1991
2418.1	2044
2416.59	2048
2415.09	2027
2413.58	2056
2412.07	2070
2410.57	2072
2409.06	2046
2407.55	2030
2406.04	2080
2404.53	2039
2403.02	2118
2401.51	2077
2400	2095
2398.49	2080
2396.98	2126
2395.46	2093
2393.95	2119
2392.44	2126
2390.92	2128
2389.41	2083
2387.89	2127
2386.38	2148
2384.86	2129
2383.34	2180
2381.82	2144
2380.31	2208
2378.79	2210
2377.27	2147
2375.75	2214
2374.23	2188
2372.71	2200
2371.19	2205
2369.66	2228
2368.14	2217
2366.62	2208
2365.09	2266
2363.57	2259
2362.04	2246
2360.52	2263
2358.99	2268
2357.47	2277
2355.94	2268
2354.41	2253
2352.88	2300
2351.35	2270
2349.83	2295
2348.3	2272
2346.77	2337
2345.23	2278
2343.7	2363
2342.17	2282
2340.64	2318
2339.1	2351
2337.57	2303
2336.04	2372
2334.5	2329
2332.97	2337
2331.43	2358
2329.89	2394
2328.36	2338
2326.82	2409
2325.28	2431
2323.74	2375
2322.2	2431
2320.66	2477
2319.12	2405
2317.58	2418
2316.04	2410
2314.5	2384
2312.95	2443
2311.41	2437
2309.87	2459
2308.32	2495
2306.78	2496
2305.23	2524
2303.68	2497
2302.14	2526
2300.59	2506
2299.04	2510
2297.49	2494
2295.94	2531
2294.39	2571
2292.84	2511
2291.29	2553
2289.74	2553
2288.19	2574
2286.64	2502
2285.09	2570
2283.53	2581
2281.98	2567
2280.42	2573
2278.87	2617
2277.31	2611
2275.76	2623
2274.2	2616
2272.64	2641
2271.08	2635
2269.52	2682
2267.96	2642
2266.4	2622
2264.84	2607
2263.28	2692
2261.72	2633
2260.16	2681
2258.6	2649
2257.03	2738
2255.47	2702
2253.9	2713
2252.34	2707
2250.77	2735
2249.21	2743
2247.64	2765
2246.07	2747
2244.51	2720
2242.94	2820
2241.37	2730
2239.8	2777
2238.23	2766
2236.66	2756
2235.09	2770
2233.51	2783
2231.94	2817
2230.37	2805
2228.79	2834
2227.22	2787
2225.65	2826
2224.07	2833
2222.49	2835
2220.92	2819
2219.34	2868
2217.76	2865
2216.18	2897
2214.61	2882
2213.03	2866
2211.45	2864
2209.86	2895
2208.28	2929
2206.7	2937
2205.12	2897
2203.54	2918
2201.95	2946
2200.37	2963
2198.78	2905
2197.2	2937
2195.61	2959
2194.03	2981
2192.44	2938
2190.85	2987
2189.26	2983
2187.67	2924
2186.09	2973
2184.5	2973
2182.9	3018
2181.31	3058
2179.72	3002
2178.13	3063
2176.54	3089
2174.94	3089
2173.35	3079
2171.75	3061
2170.16	3070
2168.56	3075
2166.97	3135
2165.37	3158
2163.77	3179
2162.17	3131
2160.58	3148
2158.98	3196
2157.38	3175
2155.78	3232
2154.17	3206
2152.57	3150
2150.97	3210
2149.37	3190
2147.76	3210
2146.16	3247
2144.56	3195
2142.95	3253
2141.34	3235
2139.74	3231
2138.13	3292
2136.52	3324
2134.91	3243
2133.31	3272
2131.7	3282
2130.09	3288
2128.48	3284
2126.86	3288
2125.25	3270
2123.64	3243
2122.03	3344
2120.41	3288
2118.8	3338
2117.18	3333
2115.57	3354
2113.95	3344
2112.34	3372
2110.72	3341
2109.1	3337
2107.48	3367
2105.86	3340
2104.25	3424
2102.63	3425
2101	3411
2099.38	3416
2097.76	3420
2096.14	3442
2094.52	3475
2092.89	3448
2091.27	3446
2089.64	3474
2088.02	3495
2086.39	3500
2084.76	3522
2083.14	3533
2081.51	3549
2079.88	3566
2078.25	3534
2076.62	3605
2074.99	3627
2073.36	3609
2071.73	3607
2070.1	3589
2068.46	3617
2066.83	3634
2065.2	3647
2063.56	3640
2061.93	3681
2060.29	3637
2058.65	3659
2057.02	3764
2055.38	3736
2053.74	3705
2052.1	3727
2050.46	3726
2048.82	3728
2047.18	3662
2045.54	3729
2043.9	3760
2042.26	3719
2040.61	3748
2038.97	3705
2037.33	3783
2035.68	3742
2034.04	3754
2032.39	3840
2030.74	3753
2029.1	3806
2027.45	3829
2025.8	3871
2024.15	3794
2022.5	3835
2020.85	3833
2019.2	3853
2017.55	3866
2015.89	3875
2014.24	3854
2012.59	3925
2010.93	3925
2009.28	3827
2007.62	3888
2005.97	3945
2004.31	3917
2002.65	3905
2001	3936
1999.34	3966
1997.68	4007
1996.02	4019
1994.36	3983
1992.7	4000
1991.04	4029
1989.38	4074
1987.71	4060
1986.05	4114
1984.39	4114
1982.72	4107
1981.06	4153
1979.39	4098
1977.72	4111
1976.06	4115
1974.39	4118
1972.72	4189
1971.05	4177
1969.38	4240
1967.71	4182
1966.04	4245
1964.37	4305
1962.7	4299
1961.03	4342
1959.35	4319
1957.68	4329
1956	4335
1954.33	4354
1952.65	4325
1950.98	4376
1949.3	4311
1947.62	4380
1945.94	4395
1944.27	4367
1942.59	4344
1940.91	4404
1939.23	4438
1937.54	4400
1935.86	4446
1934.18	4446
1932.5	4474
1930.81	4467
1929.13	4460
1927.44	4473
1925.76	4449
1924.07	4479
1922.39	4566
1920.7	4522
1919.01	4529
1917.32	4509
1915.63	4496
1913.94	4491
1912.25	4525
1910.56	4569
1908.87	4591
1907.17	4528
1905.48	4512
1903.79	4611
1902.09	4585
1900.4	4584
1898.7	4630
1897.01	4660
1895.31	4686
1893.61	4665
1891.91	4694
1890.21	4679
1888.51	4718
1886.81	4715
1885.11	4711
1883.41	4759
1881.71	4758
1880.01	4823
1878.3	4822
1876.6	4802
1874.9	4780
1873.19	4825
1871.48	4860
1869.78	4865
1868.07	4901
1866.36	4900
1864.65	4909
1862.95	4948
1861.24	4917
1859.53	4981
1857.81	4994
1856.1	4999
1854.39	5002
1852.68	4969
1850.96	5071
1849.25	5077
1847.54	5048
1845.82	5109
1844.1	5097
1842.39	5164
1840.67	5073
1838.95	5112
1837.23	5151
1835.51	5195
1833.79	5118
1832.07	5125
1830.35	5160
1828.63	5176
1826.91	5220
1825.18	5201
1823.46	5221
1821.74	5312
1820.01	5266
1818.29	5354
1816.56	5343
1814.83	5299
1813.1	5400
1811.38	5355
1809.65	5397
1807.92	5470
1806.19	5392
1804.46	5412
1802.73	5432
1800.99	5461
1799.26	5455
1797.53	5434
1795.79	5522
1794.06	5550
1792.32	5579
1790.59	5594
1788.85	5517
1787.11	5589
1785.37	5597
1783.64	5604
1781.9	5615
1780.16	5651
1778.42	5591
1776.67	5637
1774.93	5686
1773.19	5768
1771.45	5742
1769.7	5706
1767.96	5687
1766.21	5729
1764.47	5758
1762.72	5797
1760.97	5851
1759.23	5842
1757.48	5891
1755.73	5881
1753.98	5897
1752.23	5936
1750.48	5907
1748.73	5994
1746.97	6023
1745.22	6077
1743.47	6026
1741.71	6102
1739.96	6091
1738.2	6186
1736.44	6229
1734.69	6207
1732.93	6187
1731.17	6252
1729.41	6371
1727.65	6315
1725.89	6408
1724.13	6370
1722.37	6394
1720.61	6384
1718.85	6498
1717.08	6462
1715.32	6583
1713.55	6451
1711.79	6630
1710.02	6523
1708.25	6579
1706.49	6650
1704.72	6696
1702.95	6745
1701.18	6750
1699.41	6772
1697.64	6987
1695.87	6928
1694.09	7009
1692.32	6981
1690.55	7032
1688.77	7112
1687	7240
1685.22	7157
1683.45	7225
1681.67	7352
1679.89	7308
1678.11	7472
1676.34	7451
1674.56	7481
1672.78	7524
1671	7628
1669.21	7632
1667.43	7728
1665.65	7751
1663.86	7722
1662.08	7828
1660.3	7836
1658.51	7982
1656.72	7966
1654.94	7993
1653.15	7974
1651.36	7932
1649.57	7945
1647.78	8029
1645.99	7997
1644.2	7897
1642.41	7964
1640.62	7849
1638.82	7913
1637.03	7891
1635.24	7901
1633.44	7920
1631.65	7815
1629.85	7817
1628.05	7688
1626.25	7807
1624.46	7814
1622.66	7688
1620.86	7779
1619.06	7724
1617.26	7730
1615.45	7765
1613.65	7704
1611.85	7730
1610.04	7744
1608.24	7683
1606.43	7701
1604.63	7668
1602.82	7745
1601.02	7740
1599.21	7692
1597.4	7723
1595.59	7744
1593.78	7721
1591.97	7748
1590.16	7780
1588.35	7708
1586.53	7716
1584.72	7751
1582.91	7716
1581.09	7696
1579.28	7730
1577.46	7722
1575.64	7722
1573.82	7752
1572.01	7780
1570.19	7809
1568.37	7739
1566.55	7683
1564.73	7756
1562.91	7798
1561.08	7833
1559.26	7824
1557.44	7862
1555.61	7748
1553.79	7801
1551.96	7867
1550.14	7756
1548.31	7737
1546.48	7800
1544.65	7823
1542.82	7836
1540.99	7844
1539.16	7729
1537.33	7778
1535.5	7798
1533.67	7766
1531.83	7794
1530	7751
1528.16	7731
1526.33	7835
1524.49	7629
1522.66	7741
1520.82	7762
1518.98	7788
1517.14	7756
